candidate_id,longitude,latitude,candidate_x,candidate_y,landuse_labels,planning_labels,hazard_labels,landuse_feature_count,planning_feature_count,hazard_feature_count,hazard_overlap,hazard_review_status,siting_feasibility
tran_3cab742d-b096-4912-be9e-5cfc3b73b25a-0,135.32495384249933,35.4046615204882,-61313.150767206265,-65839.02022345414,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_e623439e-6251-4314-9e2b-ea699b64f5f9-0,135.32131440885843,35.401028011125014,-61646.48497003166,-66239.85721890214,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,4,1,True,additional_confirmation_required,not_determined
tran_8be2a677-b7ae-4532-b982-efc459d2beb4-0,135.32181066107847,35.4014118747307,-61601.116584353076,-66197.58082410059,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_49fe0b71-5fca-4e21-9601-10597cdbc403-0,135.32525701257345,35.40406702028659,-61286.06398460212,-65905.16167720284,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,flood: 0.5m未満,1,2,1,True,additional_confirmation_required,not_determined
tran_024bc2fc-0ca7-485d-bb5d-81bb24bbbfb3-0,135.32518350210353,35.40429623678802,-61292.567431419084,-65879.68696542042,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,flood: 0.5m以上1.0m未満 | landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,3,True,additional_confirmation_required,not_determined
tran_734d4c2d-8193-412d-b6b1-de479ba931cf-0,135.32531001908944,35.40367536077773,-61281.54582852993,-65948.64501403857,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_4121ac85-b8b5-4d04-959b-7c3c60293494-0,135.32505758915943,35.4036604772457,-61304.485455814276,-65950.13973151283,公益施設用地（官公庁施設、文教厚生施設、供給処理施設）,市街化区域 | 準工業地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_9819bff5-4acd-42b5-92dd-e5d0117dde69-0,135.3250299035598,35.4044964898683,-61306.367140624796,-65857.37578714533,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,3,True,additional_confirmation_required,not_determined
tran_f7c00147-d9cb-4261-9040-e720816b13ca-0,135.3251274470145,35.40392727517896,-61297.93824039184,-65920.58461976,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_7aeba5b4-326c-4126-878e-e254c7434d58-0,135.33134999299642,35.412724387754935,-60726.14328130801,-64948.476734007556,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_915f0b6a-01f8-484e-82e0-64d89c899f98-0,135.33098379038353,35.413435687618595,-60758.86799543739,-64869.34045258581,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_97a45f59-4c8e-49e7-bb68-8bdb700fd597-0,135.33100185286327,35.411587770022564,-60758.61468839661,-65074.35871628371,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 道路 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_409bd659-44de-4675-8892-8137b23c0849-0,135.3296224699918,35.41158430440984,-60883.89515872706,-65073.89467963509,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_b88ad242-47ee-4369-89b4-b82a2b9a4ce8-0,135.33062098805465,35.4128738752388,-60792.239522835705,-64931.444663642375,商業用地（業務施設、商業施設、宿泊施設、商業系複合施設）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_9f312372-67ce-4733-b82b-2cad4041c93c-0,135.33246546608567,35.41303184087605,-60624.605296417205,-64915.052565339676,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_6b3a6de8-079c-4466-adc8-53f3349b299b-0,135.33270956223086,35.41447873314077,-60601.35311936433,-64754.684605975206,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 0.5m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_8fa051f4-9b5a-4563-9261-c2df8fb419f0-0,135.32698028136392,35.41027720461655,-61124.85022114468,-65217.27356662631,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_4b827fc9-ee3a-48c6-ba8f-0096abf7c188-0,135.3267440637705,35.409747075015844,-61146.70469569669,-65275.93985119987,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_280687fe-776d-40a3-be87-b79a31c81144-0,135.33044848399103,35.412824931487634,-60807.943151546664,-64936.76838221769,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_f724dd82-4992-4171-9de2-46b65b512150-0,135.3319482480511,35.41466274636083,-60670.356530281286,-64733.803335970915,田（水田）,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_3bd28fee-5705-42d3-97ed-8b3f14a58d9a-0,135.33105500735167,35.4133929083705,-60752.43220901919,-64874.13012714964,その他④（その他①～③以外の用途に供されている都市的土地利用（建物跡地、資材置場、改変工事中の土地）、法面（道路、造成地等の主利用に含まれない法面））,市街化区域 | 準工業地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_00b79aef-a089-4f47-a082-d909e757f41f-0,135.33054171579522,35.410885442766,-60800.9326472697,-65151.99172552238,山林（樹林地）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,1,True,additional_confirmation_required,not_determined
tran_b794a1ba-550e-4d76-b9d6-b8775cabd4a2-0,135.33140324169344,35.41242273331244,-60721.53351192687,-64981.974848022015,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_f9760e28-7f0a-4bbd-8d1f-3414370a87ba-0,135.32708330821532,35.41030760412741,-61115.47004478464,-65213.96474376089,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 都市計画区域,flood: 1.0m以上2.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,3,True,additional_confirmation_required,not_determined
tran_0e6089fc-7e48-4e3a-8194-2975658f9b43-0,135.33202271980701,35.415440272446006,-60663.010350681616,-64647.59060238695,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化区域 | 準工業地域 | 都市計画区域,flood: 3.0m以上5.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_41701196-3550-4425-b215-965b5148c46e-0,135.32687025492368,35.409690156797986,-61135.28652634894,-65282.33236158068,その他④（その他①～③以外の用途に供されている都市的土地利用（建物跡地、資材置場、改変工事中の土地）、法面（道路、造成地等の主利用に含まれない法面））,市街化区域 | 準工業地域 | 都市計画区域,flood: 1.0m以上2.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_d873cd07-fb99-4419-9ab6-49c19e4063be-0,135.33285918080958,35.41357515212883,-60588.441402713,-64855.01919701611,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
